"ph","Hardness","Solids","Chloramines","Sulfate","Conductivity","Organic_carbon","Trihalomethanes","Turbidity","Potability"
5.33194047901854,194.8740654458,16658.8765031636,7.99382956237532,316.675161828167,214.477054999975,10.1805138026316,59.5727137112269,1.47827341931885,0
7.14577154521882,238.68992851166,28780.3404316327,6.81402870120907,385.97565048679,212.500932051639,11.0931633974527,66.1380447471002,1.72753023466008,0
9.92069105876815,202.817483001426,9973.93405920854,6.8822483067815,337.350529109637,213.243180760116,23.917601261275,71.833623959766,1.56356907671083,0
4.75843942467148,183.349454105998,21568.4287790359,4.73134898461418,334.564289578688,258.52426765389,18.6682294575212,66.912400034306,1.51426715391639,0
5.70292597682472,216.850473872615,35606.440176808,7.1843510891688,334.564289578688,322.96848667248,16.140790019198,77.5361835178031,1.37924633873553,0
6.95386422551106,209.638292979021,10575.1862808894,4.46270724613798,315.606594400392,250.357961655044,13.285333916086,87.3908889795634,1.06523677606542,0
10.682966425806,173.375498350121,15758.7406213889,5.57078357539446,307.352585765927,207.237064477812,10.0908697516698,78.4727844538545,1.33325846051669,0
7.08537843598354,129.890572345674,34415.8531458731,6.32192899036114,304.535224233884,301.010667867007,18.5994099238213,72.4036338688809,1.46852866677953,0
8.75725739744099,200.191400442057,21536.2246874454,4.91510105454319,317.882900497837,259.019391460125,13.7683233064213,47.9308718771102,1.20871181387074,0
7.08537843598354,168.388430774295,27492.3073065878,7.04622479769641,299.820477910822,245.628812793809,16.1820664936744,75.7294338899146,1.01601907436899,0
7.80963189801941,100.457615091583,12013.5506287645,5.21231460206535,247.200826047643,387.340879584004,9.61134874001124,66.0841736371334,0.815814821303544,0
6.65248809085571,145.010171919083,19871.7884483059,4.9610663801915,288.052191736852,349.423996007938,10.9420242560121,71.7274140605346,1.24736347544989,0
9.14719705533692,211.714141777641,11920.6108356462,7.2307947693374,339.751918800794,337.733702408346,18.2753121092776,47.6348849343715,1.26484386370107,0
10.5607446362182,181.893365561554,21783.6510333634,6.99125999623813,340.390378355173,292.1960973583,16.4828353669639,34.2520490783523,1.32156211667404,0
7.48425483772747,260.092172573372,30616.6151488537,9.37913354050762,334.564289578688,258.989297490024,15.9344838712071,66.6210265451665,1.59372939218752,0
8.5208065729703,238.33511245551,28779.6500110336,8.28280846450961,381.649322871895,308.044033720712,6.01633660927121,39.0911713622533,1.31353484326489,0
4.99941381079692,190.28705014936,24323.8659030459,7.23016412686204,324.893037842256,259.411508497658,8.2365575031053,99.4273849182851,1.48689464391248,0
7.08537843598354,157.801193554204,16963.6250117375,8.33561854987671,300.044234281112,231.037436472368,12.8238609493708,71.7170050975215,1.46846190188634,0
7.08537843598354,155.055726825934,20557.2404317522,8.18731904967033,334.564289578688,185.715829190723,16.6222551838921,59.6220574621079,1.36330256322596,0
3.90607835495617,233.402835012476,32144.7999336183,6.9948396173051,348.359448213977,172.447392785241,9.6541256002684,63.7430638401644,1.30095990388582,0
6.39135362383218,213.017829682795,20965.4783088536,5.37555989197469,327.650542521707,236.376397386148,13.7581051707438,17.9157225691808,1.3079163897655,0
7.08537843598354,229.48569367886,35729.6927086303,8.8108430450164,384.943778948421,189.694430235529,16.9270921798069,66.3035552730609,1.28520073730557,0
8.69209201270804,195.143738784055,24656.2396794446,8.23190033837729,334.564289578688,254.94106752225,12.3807707927523,48.4407248655469,1.49265341607798,0
8.08575980088222,127.739673829373,32653.9103602676,6.53423741011492,334.564289578688,266.393363245057,11.1196592547937,78.2750500377115,1.35622963649389,0
6.20397770227835,212.306618286686,21815.0741479055,7.87399188454547,334.564289578688,231.749122760936,14.9330126610987,63.8738199472853,1.73856306870634,0
5.05810886856514,238.569380413499,34873.9345228707,8.9832761443866,374.433504516857,428.624055155315,13.3531814339635,76.521799745524,1.70221859147336,0
7.08537843598354,103.464758660095,27420.167424582,8.41730503208953,334.564289578688,311.023680293001,11.3511327307085,67.8699636759021,1.54026448388441,0
7.08537843598354,211.200526008897,12830.4841337754,4.50211703396181,326.961517565751,213.331102693547,16.0451484768669,49.8984056354283,1.14658001384997,0
7.26155052207072,179.889788237885,24964.7777030965,5.83708649283744,349.269271301457,320.756979675782,17.2877132782963,50.9930064530811,1.21212139422683,0
7.16046723080874,183.089310037929,6743.3460655304,3.80303642359799,277.59909862106,273.943260384258,9.79962468961304,90.0353736736207,1.29496368138243,0
5.70476477621302,116.299329883796,33223.5815287499,7.05050315957697,297.078153478521,322.802355819299,9.00182048756614,48.1470312534892,1.38584446916325,0
6.21727313516034,130.944463888466,19460.3828189876,7.09246295530537,300.131271998304,356.258374421375,14.0836083521955,57.8970747068077,1.77527781523193,0
8.67993496996418,242.228667285519,22984.0509514824,7.5187646593999,334.564289578688,225.883256399034,18.7044090592749,69.9079024491522,1.29115676614943,0
7.08537843598354,219.30091421337,14859.4664242837,5.59832676562926,344.442393672891,272.136687876872,15.7718343660583,49.3520014778044,1.55197219956294,0
6.8973221411002,211.360166721062,25650.7776431203,6.76600990675459,334.564289578688,245.129158507426,13.9347880413807,90.5233298630093,1.67426121000152,0
3.51454552874528,158.732075761402,23029.6636135636,6.82167909946113,286.522846816978,196.722650902522,9.71223191091832,79.8509285745725,1.25420511036646,0
3.72250048593372,163.639746920582,37962.167991261,6.68457027419134,326.694017860303,299.240302637556,14.5672688601883,50.577979098281,1.22094591066379,0
6.45500479749672,176.68397277687,24468.0483903546,5.75693003869286,314.79959828381,305.65206153965,16.2455043416107,57.7297238284401,0.764477135470954,0
7.31680475388092,217.522861962291,31903.3998115322,9.86504750268218,376.937972305666,272.584576115372,8.99275427225467,69.5092198221153,1.16945754992787,0
1.84453836649884,233.764342720727,28689.5957776829,7.72443229996391,334.564289578688,262.647848856133,15.6118592963052,54.2994440941892,1.67115445036791,0
5.51912565643761,168.728583039567,12531.6019210648,7.73072294792503,334.564289578688,283.885038142395,18.0990781038616,66.3035552730609,1.25299862010797,0
7.40898546692461,204.961749810895,9566.1222701692,6.50592313880598,311.452662511749,322.653436213675,11.5321440077412,81.1069377314624,1.25747364266317,0
5.9767696180876,258.952732015953,27267.9818609542,7.64859933144346,383.657152107097,329.03610887601,12.2567902511904,82.4697984299673,0.998223698502739,0
6.39535913167106,133.834229104379,23827.2750154029,5.1277468613272,266.908428280785,366.976188895974,9.83387458458026,95.0266092798437,1.3970725049039,0
6.20964225970848,195.417720948981,13116.707711787,7.87934767085967,334.564289578688,267.034659856863,7.5076623145153,70.5473869061206,1.20417320498224,0
6.76283252189174,232.075176555876,27159.3843452335,7.8849906578686,350.445292697202,297.864815757664,13.8639648823311,64.812257383196,1.63885972025043,0
9.91871706385417,199.181251073391,21470.2783054133,6.79984141022556,329.178429026076,275.524932393784,15.9660429443621,59.2922732697522,1.12850281461891,0
10.1554401702219,300.29247579584,12652.3629786581,6.6551263625675,398.647785745958,311.973843859683,9.34763398648568,67.9197886870381,1.66748908664069,0
8.72172671062058,206.369682384784,28608.0520763725,6.32544240366485,377.404538185199,324.440545747088,13.5537510072485,42.3814839375372,0.851675634665625,0
7.08537843598354,197.979782841259,17153.3061634521,7.65920393938108,329.280314603073,368.073404430992,11.8709814823433,69.1098356828326,1.46130727117411,0
7.08537843598354,199.107885564034,29721.9116303501,6.86969021535594,357.303220967481,269.254138382127,9.22661866528483,55.2942832666723,1.11838821405872,0
6.09964670546839,237.919926763253,20416.8409961907,8.45783069927438,334.564289578688,186.307095404203,19.2700542604638,93.1380094815402,1.05759658971763,0
9.02678771951163,253.217074170985,27965.0721459284,6.58837436618264,373.553235338394,376.524576343296,16.1457320527751,59.1244508481104,0.673014006067055,0
6.95337160338955,203.146546752177,11609.1090545278,5.49573765470786,304.283193214404,352.731735786612,9.38778127553081,55.9580055948576,1.21728860280763,0
6.14087755694786,197.876089749367,26687.8744833339,7.58719641794751,329.231852935019,350.766567242315,15.8363302052362,41.263647883677,1.78648676500432,0
7.07787400653045,220.670539606766,23873.3782101337,6.18183961638285,341.987234078384,213.152503003741,10.661798937604,90.2977703302096,1.58816942164048,0
5.48831430901251,135.802361700609,21485.1531951911,8.18741579072919,280.60328667032,282.451927973564,14.860262683375,88.2873455618085,1.68892875726151,0
7.20555917458873,120.327615343609,24627.8675604689,6.20246933211403,289.768696553328,267.797305548849,13.6431470858693,63.7337323701965,1.23668437522662,0
9.17786986589243,163.274828255701,20868.3312189988,7.72604043416508,320.421432178678,273.276411628122,10.2142746032407,62.4309261568399,1.03625666263782,0
4.27071619473374,166.837708540285,24405.2505349528,7.39151013842066,297.206739168304,223.692102635295,13.4785264454989,54.4748395444017,1.25463530098411,0
7.34884451155061,223.264939730207,11519.0465273566,8.8895586798206,334.564289578688,316.261397815657,18.1453742537772,73.715522016809,1.62695838539362,0
8.52616986977779,175.612836321743,11837.1233596084,7.48370883798738,308.398515538285,303.513908666006,21.8459162525421,52.3722011066748,1.69433804717231,0
7.08537843598354,169.041917498118,36152.8208993245,8.33038889819766,329.039710176165,378.079223795386,17.695114357126,103.150462645378,1.33199126249759,0
2.61203591481726,188.804125730409,34798.2525868031,6.79643915408815,334.564289578688,299.571370629399,13.1707632092033,49.5237699830677,1.588401790053,0
8.49057156202774,204.123648393358,22989.7963899466,8.27079293672615,358.847114997085,278.400574917267,17.0842456548762,62.4216370579103,1.29185226837892,0
7.08537843598354,213.541932292591,22539.7116145122,6.95720417858686,334.04118620669,296.575262138136,11.6230191579776,69.6158496449283,1.13286419577222,0
8.85840153120047,254.617518664217,9624.30046211011,7.95401562709248,348.408194901641,220.354152014246,7.93546775833221,78.1085498155673,1.84190877937391,0
6.09815652147278,189.995845993418,27776.9010516934,6.44309787786945,347.930400415737,157.350164461602,14.6368822563776,73.4246324550165,1.32578745477666,0
8.41997068212899,185.71898879367,13237.9896045708,3.99826584098065,308.142638852851,296.734257518619,17.2095650554708,48.7831116597878,1.32082610476092,0
9.28615502143237,222.661551381594,12311.2683659781,7.28986604105265,332.23935949286,226.393663998121,14.1717625653355,66.3035552730609,1.74666062336056,0
7.87589513548179,226.284787816812,12710.2494516118,7.30312658315166,346.403258137368,285.03945435703,6.06346191252914,63.1280440310222,1.41286306782717,0
7.72533290807476,252.265491197857,36477.7381124191,8.38676100823379,426.543589756511,217.223249060041,17.485844248946,60.4838846622711,1.24161223454823,0
3.38809061052389,212.02894446572,20230.1255769518,8.56978152973331,349.155998712752,226.504273562666,18.2083396718999,82.3878739901734,0.932866982755683,0
6.74530671508096,218.424637019234,21871.8387000425,7.16550919246892,334.564289578688,238.752065049097,16.8266194647623,74.0860799726436,1.3007841966255,0
7.08537843598354,190.423898541566,28062.6418920404,9.61514702699479,357.226709496316,168.814024642904,13.4452251967609,67.0555584029921,1.87633854535244,0
7.18382572339319,261.850799769252,14100.9689869799,9.00849519373189,358.724702121681,185.871256553756,17.1499071256872,82.0251158024052,1.53238850384229,0
10.1119767046487,240.432100229138,15331.3026917532,5.39265128202306,361.902926198397,257.946758495901,16.1311242870145,61.1111463382773,1.14192108072456,0
7.39741329854342,122.541039859825,8855.11412133137,6.88868893909841,241.607532335851,313.505024259088,13.3659061952663,66.3035552730609,1.04971917014422,0
7.81280438831031,196.583886030957,42550.8418157718,7.33464763966925,334.564289578688,283.229295710877,14.6669172423156,66.3035552730609,2.06828211960963,0
6.87745693257671,136.879213870788,27433.5872941518,7.09152151426043,307.397088303886,219.005661846063,18.403845830233,81.1934121712123,1.27588335724515,0
7.08537843598354,146.970245225105,16367.4583719755,7.68703718588935,334.564289578688,300.124809440145,18.6013807337364,49.5619688941635,1.55478344033385,0
7.08537843598354,230.809482468557,27418.7810444801,7.13649839173054,369.31000779813,175.782781794313,9.57858460017042,72.3769087833256,1.39919840306894,0
7.52105167867218,267.059647448931,26865.3737409052,10.4494503096568,334.564289578688,323.653997888947,16.2377457709056,57.0377801704331,0.960261782431279,0
8.55087546928934,231.248786805544,28918.4199530772,7.82252849054793,369.264222748674,276.662572817404,16.2662966876369,73.1494643248359,1.25762886915292,0
10.3084776568137,217.219746431633,27653.2351844107,8.91226634068462,369.531206353232,245.08896309694,6.58040155082625,59.5760399105859,1.09502568415661,0
7.08537843598354,252.6704690341,29368.6741840522,9.90614662722374,433.95221194799,297.738637196895,13.2210336342374,84.1986065332754,1.68424558870567,0
7.37108507320957,207.716824421235,24913.8371658901,9.61633043693997,362.300180048402,232.427864588172,11.5426617821751,67.7207043792921,1.47086317890094,0
11.1806946644619,228.300860361254,16600.3927466471,6.0940005305238,334.564289578688,322.592345045315,15.0350469074864,110.739299344312,1.26994721803305,0
6.50648776650247,202.285937949592,17087.0769018372,6.20198276732331,326.662368312598,308.334037921459,16.5351859271801,46.2057479107106,1.18292519624925,0
6.6439357746623,151.88960011378,10909.1945923231,3.74962514830096,240.936722137512,280.261763305987,15.2647423480241,64.2039637026633,1.27098430866393,0
5.03377398975167,155.321477500803,34971.8074826268,7.12147744810493,320.115497020528,320.407888748803,18.3124985419358,63.1933059895138,1.08164949243969,0
6.91260756198984,155.740495235264,17973.1788590118,4.91630256203135,275.908227859839,281.374752780411,18.3807119263819,55.5074684684337,0.870749651064057,0
7.9776359908805,245.895130408675,32170.0691600962,9.63563608296433,399.583154921766,303.143969769312,11.7283381959607,23.8170199049478,1.18404316656722,0
6.07833583650927,197.501911898473,35957.7921825948,8.1304722082473,379.527706292391,230.43870550773,20.0984128913569,41.8659595102135,1.40052696850285,0
6.24241448410385,191.908729549292,28149.4117916229,7.13043679959553,319.306785080274,286.875217115073,19.3700908745463,60.9394809821198,1.50290169929816,0
6.06335478989108,160.767311284926,14775.1455957529,7.48410364667024,305.8285532787,209.452952755685,12.3090159553652,69.0384538706694,1.15577897160562,0
8.12958551396673,177.898966625482,27834.2176963405,9.00600774687328,334.438538803578,254.093713634474,15.9362616766008,81.3907584962452,1.12084571173293,0
9.56240594378952,202.013642600092,13041.8291403941,5.82065520785932,327.118824016746,277.364266708599,14.1390659089117,63.5489926560928,1.25423994567668,0
8.16779263230825,200.913754671951,27141.3629029435,7.26241663865427,344.16113431572,336.383224000741,16.1422840033882,66.2314355359186,1.42979849469942,0
8.59441613520648,270.02270585231,15791.6753511272,5.91269062429658,334.564289578688,430.436479512133,20.1840514723127,54.9612852534295,1.1896639026588,0
7.08537843598354,167.386127326361,20944.6208144132,4.96312404931323,334.564289578688,362.457148142302,11.3188065961248,66.3035552730609,1.22659834491834,0
6.82546790063039,187.051709666074,46140.1268495023,6.13775746208674,352.702182236881,238.993430712252,12.6063816468097,58.7522013156628,1.00914985934839,0
7.86117770099856,204.274241099894,25145.0241247856,7.92331537481215,338.213803443688,300.471655197544,15.9934103508625,86.1672982933708,1.38588554279169,0
4.96577355964497,220.84863863404,21802.7448979289,6.25057803110652,311.598135966664,247.304532171794,18.0352375421452,53.9081773539711,1.14058894980042,0
6.20743296761472,192.937027096907,13442.6034711367,5.81902293961138,325.906561765528,341.629344523316,14.6875393373361,60.485033294962,1.18309961376438,0
7.08537843598354,157.001287432051,20067.1053281071,8.07105102892047,334.564289578688,314.182215831851,17.3229464299624,71.9692613810161,1.47251993033877,0
9.76925100608684,264.265654279137,8471.67738143048,8.34970976670902,359.268542593351,226.045744312015,15.047086914888,52.6454585339377,1.54551873175229,0
9.63066547990335,152.862433484157,23641.7025653039,6.92570607978945,333.148317659025,266.986926673516,16.6701839174972,89.997574219544,1.64003038598639,0
5.18747160543638,104.752424988827,20060.0787272012,6.91391091380752,334.564289578688,236.041874296218,15.1403484877802,98.6566458821638,1.06775263208733,0
7.63357008767755,199.652999577864,16312.154973975,9.90054689705391,358.566282086721,269.141869969868,10.5393922697286,100.242706003757,0.975688922295459,0
5.77119904981369,155.050893050641,24909.444009562,6.53126126981309,297.009319394114,200.769237973397,11.7047889965081,85.6883034547674,1.56298635516504,0
6.57996932940156,197.226980910949,17657.0841764933,4.50629347440582,290.289894259116,162.811696387077,9.84765527571784,73.7497164666022,1.52531062386362,0
4.80115436807586,180.772870756366,13556.7343971147,8.97728638077529,322.062446971722,375.932807490983,12.4013680657031,62.0281865244699,1.47287937722258,0
7.94881571815157,238.2364096996,19129.4583654402,5.85196496240489,334.564289578688,278.179493510449,8.66329370070542,67.304040284504,1.23075028708994,0
6.90699217181166,216.785290840025,19991.239149049,7.30235165128946,340.106027788351,228.133847585013,9.61410602461177,61.1226436255536,0.708253117405434,0
7.08537843598354,281.268667020516,22452.0908078607,6.77369898566069,343.635821280367,253.01873618745,14.9030804695558,67.1251677779342,1.48145006640923,0
7.08537843598354,190.779459904556,12224.3105064385,4.6462110527429,308.564886299583,255.533669716338,11.8767966690689,61.8866359880203,1.15439084923875,0
8.46133087400179,212.581366389215,34406.7764457473,8.67915155583666,384.855381503011,305.499755904663,13.8017121813804,66.3035552730609,1.25731471546983,0
7.72613480790251,233.94786366297,21667.8687413264,6.31318187205834,340.273171420464,302.245755988844,14.3998600159613,36.578037887642,1.24021230148414,0
7.08537843598354,247.661573286123,19549.4993412883,8.76967028986269,334.564289578688,280.87409607172,16.6246536154002,64.9490081845894,1.25924580450181,0
8.92707814830174,241.875105045647,22821.2543765666,8.54973827385147,367.975557858676,243.326208014361,10.8592872781103,75.8570678201616,1.53395365304931,0
6.20801553971902,153.221106319491,17358.7963650421,8.21493885317026,328.28202899765,307.96523102619,14.2740922752103,62.7181991716348,1.44487191077348,0
6.12842563529592,141.492409507039,9615.83270969255,7.62791913004187,277.951703726615,265.605591613694,16.4358429133073,50.693926711494,1.5446079539736,0
7.08537843598354,202.254832787838,11981.740191013,9.18910613840245,339.983934578883,266.616899681865,14.0792283475986,62.7655295345674,0.892970237730192,0
7.30804884827557,274.704950471649,14600.5395218919,8.10580288156064,384.564852479778,265.988657787837,16.7616247036236,68.9372269462471,1.23203990383381,0
7.08537843598354,170.099235669296,39906.1902710149,6.55499621279992,334.564289578688,329.847514887263,13.5160781298961,40.5141723626392,1.45107952965707,0
8.64088640890949,201.568724095364,26473.7132389616,6.96709456161794,352.30658571021,198.389303562583,17.6650833831558,68.6649234763206,1.75436719068046,0
7.08537843598354,205.50945715452,20406.9276715005,6.81006923490692,355.265922885755,308.691235078079,12.3377764338217,70.5806072292685,1.36750982716738,0
8.15321007527215,127.144891806031,10280.9294967405,5.82835779446371,267.636885642081,312.26132940173,11.9434765806413,90.6193543921401,0.968596044685508,0
8.29372011038887,206.160414887914,35216.3859701736,6.4409997656439,347.062240730117,255.669517568011,16.0656679446924,79.9545109643845,1.31823842755692,0
7.08537843598354,233.850345005271,21136.2867641593,6.68987762494025,334.564289578688,212.95205538321,9.7452820088356,77.5299445069415,1.10361950266709,0
7.08537843598354,237.677383112304,26009.0752593306,7.0745313208724,372.600296429452,220.65147161876,14.4422382810981,72.6962404887634,1.23553393051356,0
9.48997287832585,234.069965161647,15513.7403779632,4.73533222387028,334.564289578688,177.900844628172,16.6982163691989,81.4271740172387,1.40665584078522,0
7.83097634338162,190.79904405061,7695.06393470298,4.84520547564011,292.515824496843,324.76511252997,15.5266584456971,85.0095058969045,1.52959488564962,0
4.43028121154654,139.685758800067,28862.2571698188,8.96137237710277,298.379458364091,278.260010921258,17.2992944626111,63.0425009230603,1.46152171854592,0
7.24073963888777,201.186804455864,23783.0995563778,7.75128544006986,340.983683360551,370.70105224478,13.4863790989332,62.6502355037238,1.1854324890515,0
7.08537843598354,260.205359611888,19517.7247991176,8.76416867811755,368.821036849178,160.653375171753,12.8045881465813,48.6518904282822,1.22184058815651,0
6.86730132179913,174.184976384729,24112.1534705246,5.52994223598178,297.655574870714,309.838680881658,11.4826869957823,65.304413621421,1.27453167995629,0
6.12963701481375,200.278182205738,30989.9484145183,8.83010231923039,348.86815408523,218.488689097456,9.30011727814434,79.5536120701269,1.53862872709197,0
7.91704944317788,278.056320997531,27192.2805606463,9.22012821147038,424.787995893508,229.620311158154,15.0543128713747,56.8396020283916,1.2198282082962,0
6.51161807524181,181.873421728964,29136.8146238697,7.68577509624383,345.751638450597,304.218464428475,12.3212321574666,52.4376171400562,1.61681123591806,0
5.32381558430839,232.368579969203,37625.7526798583,8.87982293386577,380.576472000651,371.774528252403,12.2938030525696,55.3100194095392,0.960240615290978,0
6.76957286865679,168.937072453872,11067.181147841,7.12126360858425,305.794950297762,185.307174474147,18.5459029612397,62.0015712839557,1.74018008987008,0
5.87797404044048,141.61528668805,13652.2931993926,5.70165912542623,279.782400407516,344.637058841739,12.0340422690194,67.9072580088852,1.3440865012748,0
9.5340217161642,201.955208039987,9472.61492046473,6.10570848853878,319.576420193652,166.167553961972,15.625616673663,66.3035552730609,0.92274630949499,0
6.3400276280476,225.02814848907,45222.5066654832,5.80903156174734,363.00575511398,278.720292538737,11.3859372661948,80.6703113615465,1.22866710808243,0
8.66159242995912,284.098351537259,27088.4764602531,7.89785652224471,334.564289578688,327.857478437042,16.9121415801177,72.4657627736582,1.2234770033544,0
5.65350613479323,146.590232315469,16462.4600861639,6.50159620451896,299.644611379132,174.361957314725,13.7952644609243,87.8225851099505,1.73299516787107,0
6.62601218407531,112.299485482847,25839.8941037115,7.65874687809831,312.2470431487,209.438770325676,19.409146560147,85.7851028383068,1.39810437643513,0
7.79383357299355,176.866482894018,18344.6803608362,7.56767688428186,338.229597269824,237.578862720907,9.03904245449945,76.2880763113865,1.39097844508811,0
7.59312765027759,261.566172638633,18371.0572010883,6.29754253570528,334.564289578688,248.082926261995,16.5759807712166,51.8309480842437,1.12577921270671,0
7.36273650194979,185.692181022348,16268.4486062585,5.3170192746089,316.918648498788,268.32540675517,16.0242460908416,64.678913771954,1.4695043941325,0
9.32030544529501,129.823858546802,16002.1383195451,4.40503453226724,271.67056164357,319.900266975491,13.0768589021687,82.8375829027802,1.40193657745152,0
3.71979164437192,248.859267284345,23590.9321286561,7.68374222080405,351.555482209904,273.597395996941,20.3937816665201,38.6049368953174,0.906132577960096,0
6.65560502581896,216.441171534089,20571.8457084436,8.98423681626183,334.564289578688,215.572131082292,17.7459961312654,71.7043048644632,0.98388157176289,0
